id,member_id,loan_amnt,term,grade,sub_grade,numeric_grade,purpose,addr_state,earliest_cr_line_with_correct_year,issue_date_with wrong year,date,term_int
68475509,73365306,18000, 36 months,A,A3,62,major_purchase,FL,11/1/2011,1/14/2019,1/14/2011,36
68475514,73365311,15000, 60 months,B,B4,51,major_purchase,OH,11/1/2011,11/15/2019,11/15/2011,60
68475523,73365321,12000, 36 months,C,C2,43,major_purchase,NC,11/1/2011,11/15/2019,11/15/2011,36
68475552,73365353,9000, 36 months,B,B4,51,major_purchase,NY,11/1/2011,10/15/2019,10/15/2011,36
68475559,73365361,15200, 36 months,A,A3,62,major_purchase,VA,11/1/2011,8/15/2019,8/15/2011,36
68475561,73365363,24000, 60 months,B,B1,54,major_purchase,PA,11/1/2011,6/15/2019,6/15/2011,60
68475579,73365382,5000, 36 months,E,E5,10,major_purchase,FL,11/1/2011,5/15/2019,5/15/2011,36
68475589,73365392,27000, 36 months,B,B4,51,major_purchase,WI,11/1/2011,5/15/2019,5/15/2011,36
68475596,73365399,12300, 60 months,B,B2,53,major_purchase,NC,11/1/2011,3/15/2019,3/15/2011,60
68475597,73365400,4000, 36 months,B,B3,52,major_purchase,OH,11/1/2011,2/15/2019,2/15/2011,36
68475600,73365403,18000, 36 months,B,B4,51,major_purchase,CA,11/1/2011,1/15/2019,1/15/2011,36
68475616,73365420,13000, 60 months,C,C1,44,major_purchase,GA,11/1/2011,1/15/2019,1/15/2011,60
68475628,73365433,11500, 36 months,A,A4,61,major_purchase,TX,11/1/2011,12/9/2019,12/9/2011,36
68475636,73365441,13000, 36 months,A,A5,60,major_purchase,NY,11/1/2011,9/10/2019,9/10/2011,36
68475676,73365482,35000, 60 months,C,C4,41,major_purchase,CA,11/1/2011,3/13/2019,3/13/2011,60
68475748,73365559,4000, 36 months,F,F5,10,medical,NY,11/1/2011,10/14/2019,10/14/2011,36
68475809,73365626,10000, 36 months,C,C1,44,medical,SD,11/1/2011,12/15/2019,12/15/2011,36
68475953,73365772,9000, 36 months,A,A4,61,medical,IN,11/1/2011,11/15/2019,11/15/2011,36
68475955,73365775,11000, 36 months,C,C2,43,medical,MD,11/1/2011,11/11/2019,11/11/2011,36
68476013,73365835,15000, 36 months,C,C1,44,moving,OH,11/1/2011,10/9/2019,10/9/2011,36
68476039,73365863,5000, 36 months,E,E2,23,moving,WV,11/1/2011,10/14/2019,10/14/2011,36
68476082,73365907,20000, 60 months,D,D4,31,other,NJ,11/1/2011,9/13/2019,9/13/2011,60
68476092,73365917,3600, 36 months,F,F4,11,other,MI,11/1/2011,3/13/2019,3/13/2011,36
68476096,73365921,24000, 60 months,F,F3,12,other,CA,11/1/2011,11/13/2019,11/13/2011,60
68476104,73365930,5000, 36 months,D,D3,32,other,TX,11/1/2011,9/13/2019,9/13/2011,36
68476141,73365968,6000, 36 months,C,C2,43,other,IL,11/1/2011,9/13/2019,9/13/2011,36
68476147,73365974,12000, 36 months,B,B4,51,other,CT,11/1/2011,6/13/2019,6/13/2011,36
68476170,73365998,3225, 36 months,E,E5,10,other,PA,11/1/2011,11/14/2019,11/14/2011,36
68476214,73366045,6000, 36 months,C,C2,43,other,NY,11/1/2011,11/14/2019,11/14/2011,36
68476224,73366055,13600, 36 months,B,B5,50,other,TX,11/1/2011,10/14/2019,10/14/2011,36
68476251,73366083,12000, 36 months,C,C3,42,other,FL,11/1/2011,10/14/2019,10/14/2011,36
68476287,73366120,11000, 36 months,C,C3,42,other,NY,11/1/2011,10/14/2019,10/14/2011,36
68476311,73366146,14450, 36 months,D,D2,33,other,CA,11/1/2011,8/14/2019,8/14/2011,36
68476339,73366174,8000, 36 months,E,E4,21,other,KS,11/1/2011,3/14/2019,3/14/2011,36
68476352,73366187,5000, 36 months,E,E4,21,other,MO,11/1/2011,2/14/2019,2/14/2011,36
68476416,73366253,8000, 36 months,B,B1,54,other,NJ,11/1/2011,12/15/2019,12/15/2011,36
68476479,73366317,5875, 36 months,E,E3,22,other,CA,11/1/2011,12/15/2019,12/15/2011,36
68476510,73366349,10000, 36 months,C,C5,40,other,LA,11/1/2011,12/15/2019,12/15/2011,36
68476511,73366350,25825, 60 months,C,C5,40,other,CA,11/1/2011,12/15/2019,12/15/2011,60
68476512,73366351,8000, 36 months,C,C3,42,other,OH,11/1/2011,11/15/2019,11/15/2011,36
68476522,73366361,35000, 60 months,C,C3,42,other,TX,11/1/2011,11/15/2019,11/15/2011,60
68476567,73366409,9075, 36 months,C,C5,40,other,TX,11/1/2011,11/15/2019,11/15/2011,36
68476592,73366434,12000, 36 months,E,E5,10,other,OR,11/1/2011,11/15/2019,11/15/2011,36
68476642,73366487,3500, 36 months,B,B1,54,other,IL,11/1/2011,10/15/2019,10/15/2011,36
68476668,73366513,20000, 36 months,C,C5,40,other,CA,11/1/2011,10/15/2019,10/15/2011,36
68476676,73366521,20000, 36 months,B,B4,51,other,MI,11/1/2011,9/15/2019,9/15/2011,36
68476697,73366543,15700, 60 months,E,E1,24,other,VA,11/1/2011,8/15/2019,8/15/2011,60
68476702,73366548,28000, 36 months,B,B1,54,other,LA,11/1/2011,7/15/2019,7/15/2011,36
68476714,73366560,3600, 36 months,D,D5,30,other,CA,11/1/2011,7/15/2019,7/15/2011,36
68476715,73366561,6000, 36 months,F,F4,11,other,IL,11/1/2011,6/15/2019,6/15/2011,36
68476734,73366581,9000, 36 months,E,E4,21,other,CT,11/1/2011,6/15/2019,6/15/2011,36
68476807,73366655,10400, 60 months,F,F5,10,other,CT,11/1/2011,5/15/2019,5/15/2011,60
68483143,73372856,7200, 36 months,E,E4,21,other,TX,11/1/2011,5/15/2019,5/15/2011,36
68483152,73372865,24000, 60 months,B,B3,52,other,NJ,11/1/2011,4/15/2019,4/15/2011,60
68483158,73372872,10000, 36 months,D,D3,32,other,CA,11/1/2011,4/15/2019,4/15/2011,36
68483165,73372879,21075, 60 months,E,E1,24,other,OH,11/1/2011,2/15/2019,2/15/2011,60
68483206,73372921,6000, 36 months,B,B1,54,other,MA,11/1/2011,1/15/2019,1/15/2011,36
68483218,73372934,28000, 60 months,D,D3,32,other,CA,11/1/2011,1/15/2019,1/15/2011,60
68483267,73372987,6000, 36 months,C,C4,41,other,GA,11/1/2011,12/7/2019,12/7/2011,36
68483278,73372999,4500, 36 months,E,E2,23,other,NJ,11/1/2011,9/13/2019,9/13/2011,36
68483305,73373026,10000, 36 months,D,D3,32,other,IL,11/1/2011,4/11/2019,4/11/2011,36
68483313,73373034,2000, 36 months,E,E2,23,other,MD,11/1/2011,4/13/2019,4/13/2011,36
68483319,73373041,16000, 60 months,B,B4,51,small_business,PA,11/1/2011,11/12/2019,11/12/2011,60
68483343,73373068,14500, 60 months,E,E1,24,small_business,MO,11/1/2011,5/14/2019,5/14/2011,60
68483348,73373073,15800, 60 months,E,E5,10,small_business,NC,11/1/2011,3/14/2019,3/14/2011,60
68483349,73373074,33875, 60 months,C,C3,42,small_business,MT,11/1/2011,3/14/2019,3/14/2011,60
68483362,73373087,6475, 36 months,E,E5,10,small_business,DE,11/1/2011,3/14/2019,3/14/2011,36
68483376,73373101,16000, 60 months,G,G3,2,small_business,NJ,11/1/2011,2/15/2019,2/15/2011,60
68483379,73373105,30250, 60 months,C,C4,41,small_business,CA,11/1/2011,1/15/2019,1/15/2011,60
68483415,73373145,1200, 36 months,C,C1,44,small_business,MT,11/1/2011,5/11/2019,5/11/2011,36
68483481,73373211,2000, 36 months,D,D5,30,small_business,IL,11/1/2011,11/10/2019,11/10/2011,36
68483517,73373247,14400, 36 months,B,B5,50,small_business,CA,11/1/2011,5/12/2019,5/12/2011,36
68483535,73373266,11000, 36 months,E,E4,21,small_business,WA,11/1/2011,9/10/2019,9/10/2011,36
68483560,73373292,28000, 36 months,E,E5,10,small_business,MD,11/1/2011,5/12/2019,5/12/2011,36
68483571,73373304,15000, 36 months,D,D4,31,vacation,IL,11/1/2011,7/13/2019,7/13/2011,36
68483592,73373325,7900, 36 months,E,E2,23,vacation,CA,11/1/2011,5/13/2019,5/13/2011,36
68483599,73373332,25000, 36 months,C,C5,40,vacation,NY,11/1/2011,3/14/2019,3/14/2011,36
68483677,73373411,5300, 36 months,C,C3,42,vacation,NJ,11/1/2011,10/15/2019,10/15/2011,36
68483695,73373429,9000, 36 months,E,E3,22,vacation,NV,11/1/2011,9/15/2019,9/15/2011,36
68483714,73373448,15000, 36 months,E,E1,24,vacation,CA,11/1/2011,7/15/2019,7/15/2011,36
68483732,73373468,35000, 60 months,B,B3,52,wedding,TX,11/1/2011,4/11/2019,4/11/2011,60
68483736,73373472,12000, 60 months,A,A4,61,debt_consolidation,OH,12/1/2011,11/15/2019,11/15/2011,60
68483740,73373476,21625, 60 months,B,B4,51,debt_consolidation,CA,12/1/2011,10/15/2019,10/15/2011,60
68483773,73373511,12000, 36 months,C,C5,40,debt_consolidation,TX,12/1/2011,10/15/2019,10/15/2011,36
68483793,73373531,12225, 36 months,C,C4,41,debt_consolidation,CA,12/1/2011,9/15/2019,9/15/2011,36
68483799,73373537,12000, 36 months,A,A5,60,debt_consolidation,FL,12/1/2011,9/15/2019,9/15/2011,36
68483800,73373538,13800, 60 months,C,C2,43,debt_consolidation,FL,12/1/2011,9/15/2019,9/15/2011,60
68483802,73373540,7000, 36 months,C,C1,44,debt_consolidation,CA,12/1/2011,9/15/2019,9/15/2011,36
68483865,73373604,18000, 36 months,A,A3,62,debt_consolidation,CA,12/1/2011,9/15/2019,9/15/2011,36
68483894,73373633,15000, 36 months,C,C3,42,debt_consolidation,VA,12/1/2011,9/15/2019,9/15/2011,36
68483912,73373651,11500, 36 months,C,C5,40,debt_consolidation,CT,12/1/2011,8/15/2019,8/15/2011,36
68483922,73373661,16000, 36 months,A,A2,63,debt_consolidation,NJ,12/1/2011,8/15/2019,8/15/2011,36
68483938,73373679,21000, 60 months,B,B1,54,debt_consolidation,WA,12/1/2011,8/15/2019,8/15/2011,60
68483941,73373682,20000, 60 months,D,D4,31,debt_consolidation,NY,12/1/2011,8/15/2019,8/15/2011,60
68483949,73373690,9375, 36 months,C,C1,44,debt_consolidation,WI,12/1/2011,8/15/2019,8/15/2011,36
68483952,73373693,6000, 36 months,B,B5,50,debt_consolidation,CA,12/1/2011,8/15/2019,8/15/2011,36
68483955,73373696,28000, 60 months,C,C3,42,debt_consolidation,MD,12/1/2011,8/15/2019,8/15/2011,60
68483961,73373703,35000, 60 months,C,C2,43,debt_consolidation,KY,12/1/2011,8/15/2019,8/15/2011,60
68483962,73373704,7000, 36 months,D,D4,31,debt_consolidation,PA,12/1/2011,8/15/2019,8/15/2011,36
68483965,73373707,12000, 60 months,A,A5,60,debt_consolidation,CA,12/1/2011,8/15/2019,8/15/2011,60
68483967,73373709,4000, 36 months,C,C1,44,debt_consolidation,FL,12/1/2011,8/15/2019,8/15/2011,36
68483972,73373715,35000, 60 months,B,B2,53,debt_consolidation,NJ,12/1/2011,8/15/2019,8/15/2011,60
68483980,73373724,9525, 36 months,A,A3,62,debt_consolidation,TX,12/1/2011,8/15/2019,8/15/2011,36
68484041,73373789,11025, 36 months,C,C3,42,debt_consolidation,NJ,12/1/2011,8/15/2019,8/15/2011,36
68484050,73373798,18175, 36 months,B,B4,51,debt_consolidation,WA,12/1/2011,8/15/2019,8/15/2011,36
68484066,73373815,24000, 60 months,D,D2,33,debt_consolidation,CA,12/1/2011,8/15/2019,8/15/2011,60
68484073,73373822,15000, 36 months,C,C3,42,debt_consolidation,FL,12/1/2011,7/15/2019,7/15/2011,36
68484093,73373842,11550, 36 months,E,E4,21,debt_consolidation,AZ,12/1/2011,7/15/2019,7/15/2011,36
68484096,73373845,21600, 60 months,D,D5,30,debt_consolidation,FL,12/1/2011,8/15/2019,8/15/2011,60
68484097,73373846,9050, 36 months,C,C2,43,debt_consolidation,WA,12/1/2011,7/15/2019,7/15/2011,36
68484105,73373854,4100, 36 months,B,B2,53,debt_consolidation,FL,12/1/2011,8/15/2019,8/15/2011,36
68484130,73373880,7000, 36 months,B,B1,54,debt_consolidation,FL,12/1/2011,7/15/2019,7/15/2011,36
68484149,73373899,12000, 36 months,B,B1,54,debt_consolidation,VA,12/1/2011,7/15/2019,7/15/2011,36
68484174,73373925,10000, 36 months,B,B4,51,debt_consolidation,TX,12/1/2011,8/15/2019,8/15/2011,36
68484223,73373974,15850, 36 months,C,C1,44,debt_consolidation,FL,12/1/2011,7/15/2019,7/15/2011,36
68484228,73373980,4725, 36 months,D,D1,34,debt_consolidation,OH,12/1/2011,7/15/2019,7/15/2011,36
68484252,73374007,15000, 36 months,C,C5,40,debt_consolidation,TX,12/1/2011,7/15/2019,7/15/2011,36
68484293,73374049,7800, 36 months,C,C2,43,debt_consolidation,MA,12/1/2011,7/15/2019,7/15/2011,36
68484294,73374050,18000, 60 months,C,C1,44,debt_consolidation,TX,12/1/2011,7/15/2019,7/15/2011,60
68484301,73374057,15000, 60 months,D,D2,33,debt_consolidation,PA,12/1/2011,7/15/2019,7/15/2011,60
68484307,73374063,16000, 36 months,D,D1,34,debt_consolidation,WI,12/1/2011,7/15/2019,7/15/2011,36
68484398,73374160,6000, 36 months,B,B2,53,debt_consolidation,NJ,12/1/2011,7/15/2019,7/15/2011,36
68484401,73374163,35000, 60 months,C,C1,44,debt_consolidation,WA,12/1/2011,7/15/2019,7/15/2011,60
68484419,73374181,5000, 36 months,A,A4,61,debt_consolidation,OR,12/1/2011,7/15/2019,7/15/2011,36
68484433,73374196,12000, 60 months,E,E2,23,debt_consolidation,OR,12/1/2011,7/15/2019,7/15/2011,60
68484474,73374237,30000, 36 months,C,C5,40,debt_consolidation,NH,12/1/2011,7/15/2019,7/15/2011,36
68484488,73374251,11500, 36 months,C,C2,43,debt_consolidation,IN,12/1/2011,7/15/2019,7/15/2011,36
68484529,73374294,12000, 36 months,C,C4,41,debt_consolidation,NY,12/1/2011,7/15/2019,7/15/2011,36
68484531,73374296,7200, 36 months,C,C3,42,debt_consolidation,OH,12/1/2011,7/15/2019,7/15/2011,36
68484540,73374306,10000, 36 months,B,B4,51,debt_consolidation,WI,12/1/2011,7/15/2019,7/15/2011,36
68484577,73374343,10000, 36 months,C,C2,43,debt_consolidation,SC,12/1/2011,7/15/2019,7/15/2011,36
68484589,73374355,11200, 36 months,E,E5,10,debt_consolidation,PA,12/1/2011,7/15/2019,7/15/2011,36
68484592,73374358,20000, 36 months,F,F2,13,debt_consolidation,FL,12/1/2011,6/15/2019,6/15/2011,36
68484618,73374384,7000, 36 months,B,B5,50,debt_consolidation,PA,12/1/2011,6/15/2019,6/15/2011,36
68484629,73374395,20000, 36 months,A,A5,60,debt_consolidation,OH,12/1/2011,6/15/2019,6/15/2011,36
68484668,73374434,8800, 36 months,C,C2,43,debt_consolidation,MN,12/1/2011,6/15/2019,6/15/2011,36
68484684,73374450,30000, 36 months,A,A4,61,debt_consolidation,MI,12/1/2011,6/15/2019,6/15/2011,36
68484719,73374487,28000, 60 months,D,D1,34,debt_consolidation,NY,12/1/2011,6/15/2019,6/15/2011,60
68484729,73374498,12000, 36 months,A,A1,64,debt_consolidation,WV,12/1/2011,6/15/2019,6/15/2011,36
68484736,73374506,15000, 36 months,B,B1,54,debt_consolidation,IL,12/1/2011,6/15/2019,6/15/2011,36
68484763,73374533,6000, 36 months,B,B2,53,debt_consolidation,OR,12/1/2011,6/15/2019,6/15/2011,36
68484769,73374539,26000, 36 months,D,D5,30,debt_consolidation,NV,12/1/2011,6/15/2019,6/15/2011,36
68484785,73374556,5000, 36 months,B,B5,50,debt_consolidation,KY,12/1/2011,6/15/2019,6/15/2011,36
68484790,73374561,5000, 36 months,C,C2,43,debt_consolidation,OR,12/1/2011,6/15/2019,6/15/2011,36
68484794,73374565,5000, 36 months,A,A1,64,debt_consolidation,MI,12/1/2011,6/15/2019,6/15/2011,36
68484846,73374617,24000, 36 months,A,A3,62,debt_consolidation,CA,12/1/2011,6/15/2019,6/15/2011,36
68484877,73374648,24000, 60 months,B,B3,52,debt_consolidation,AZ,12/1/2011,6/15/2019,6/15/2011,60
68484931,73374702,24925, 60 months,A,A4,61,debt_consolidation,NC,12/1/2011,5/15/2019,5/15/2011,60
68484961,73374732,12500, 36 months,A,A5,60,debt_consolidation,MN,12/1/2011,5/15/2019,5/15/2011,36
68485010,73374783,10925, 36 months,A,A5,60,debt_consolidation,CA,12/1/2011,5/15/2019,5/15/2011,36
68485048,73374821,24000, 60 months,C,C3,42,debt_consolidation,WA,12/1/2011,5/15/2019,5/15/2011,60
68485065,73374838,10000, 36 months,A,A3,62,debt_consolidation,IL,12/1/2011,5/15/2019,5/15/2011,36
68485076,73374849,6000, 36 months,C,C5,40,debt_consolidation,FL,12/1/2011,5/15/2019,5/15/2011,36
68485082,73374855,13200, 60 months,C,C1,44,debt_consolidation,NY,12/1/2011,5/15/2019,5/15/2011,60
68485149,73374924,7000, 36 months,A,A1,64,debt_consolidation,OK,12/1/2011,5/15/2019,5/15/2011,36
68485217,73374993,3500, 36 months,D,D5,30,debt_consolidation,OK,12/1/2011,5/15/2019,5/15/2011,36
68485231,73375007,3850, 36 months,E,E1,24,debt_consolidation,NM,12/1/2011,5/15/2019,5/15/2011,36
68485236,73375013,15000, 36 months,C,C5,40,debt_consolidation,DE,12/1/2011,5/15/2019,5/15/2011,36
68485260,73375038,12000, 60 months,B,B4,51,debt_consolidation,GA,12/1/2011,5/15/2019,5/15/2011,60
68485284,73375065,1050, 36 months,F,F4,11,debt_consolidation,GA,12/1/2011,5/15/2019,5/15/2011,36
68485305,73375087,10000, 36 months,D,D3,32,debt_consolidation,WI,12/1/2011,5/15/2019,5/15/2011,36
68485317,73375100,20000, 60 months,B,B3,52,debt_consolidation,MI,12/1/2011,5/15/2019,5/15/2011,60
68485339,73375122,18000, 36 months,B,B3,52,debt_consolidation,TN,12/1/2011,5/15/2019,5/15/2011,36
68485400,73375184,6025, 36 months,C,C2,43,debt_consolidation,NC,12/1/2011,4/15/2019,4/15/2011,36
68485413,73375199,5000, 36 months,C,C3,42,debt_consolidation,WA,12/1/2011,4/15/2019,4/15/2011,36
68485429,73375215,12000, 60 months,C,C5,40,debt_consolidation,SC,12/1/2011,4/15/2019,4/15/2011,60
68485436,73375222,20000, 60 months,C,C5,40,debt_consolidation,LA,12/1/2011,4/15/2019,4/15/2011,60
68485440,73375226,20000, 60 months,D,D5,30,debt_consolidation,NY,12/1/2011,4/15/2019,4/15/2011,60
68485444,73375230,16075, 60 months,A,A4,61,debt_consolidation,GA,12/1/2011,4/15/2019,4/15/2011,60
68485477,73375264,25000, 36 months,D,D3,32,debt_consolidation,MO,12/1/2011,4/15/2019,4/15/2011,36
68485497,73375284,25000, 60 months,C,C1,44,debt_consolidation,VA,12/1/2011,4/15/2019,4/15/2011,60
68485505,73375292,16000, 36 months,A,A4,61,debt_consolidation,NV,12/1/2011,4/15/2019,4/15/2011,36
68485541,73375330,5000, 36 months,A,A1,64,debt_consolidation,IL,12/1/2011,4/15/2019,4/15/2011,36
68485575,73375365,35000, 36 months,B,B4,51,debt_consolidation,WA,12/1/2011,4/15/2019,4/15/2011,36
68485590,73375380,12000, 60 months,B,B2,53,debt_consolidation,MA,12/1/2011,4/15/2019,4/15/2011,60
68485594,73375384,7675, 36 months,C,C3,42,debt_consolidation,NY,12/1/2011,4/15/2019,4/15/2011,36
68485607,73375397,21000, 36 months,E,E2,23,debt_consolidation,CA,12/1/2011,4/15/2019,4/15/2011,36
68485609,73375399,6600, 36 months,C,C2,43,debt_consolidation,FL,12/1/2011,4/15/2019,4/15/2011,36
68485640,73375430,11000, 36 months,C,C4,41,debt_consolidation,NY,12/1/2011,4/15/2019,4/15/2011,36
68485643,73375433,16000, 36 months,B,B4,51,debt_consolidation,MI,12/1/2011,4/15/2019,4/15/2011,36
68485728,73375525,17850, 60 months,B,B2,53,debt_consolidation,OH,12/1/2011,4/15/2019,4/15/2011,60
68485738,73375535,24800, 60 months,B,B4,51,debt_consolidation,CA,12/1/2011,4/15/2019,4/15/2011,60
68485805,73375604,8000, 36 months,A,A4,61,debt_consolidation,CA,12/1/2011,4/15/2019,4/15/2011,36
68485843,73375642,5600, 36 months,D,D2,33,debt_consolidation,OH,12/1/2011,4/15/2019,4/15/2011,36
68485885,73375686,10000, 60 months,B,B3,52,debt_consolidation,FL,12/1/2011,4/15/2019,4/15/2011,60
68485912,73375716,15000, 36 months,E,E1,24,debt_consolidation,CA,12/1/2011,4/15/2019,4/15/2011,36
68485927,73375732,7500, 36 months,C,C1,44,debt_consolidation,NY,12/1/2011,4/15/2019,4/15/2011,36
68485971,73375777,21275, 36 months,C,C4,41,debt_consolidation,NC,12/1/2011,3/15/2019,3/15/2011,36
68485972,73375778,9000, 36 months,B,B3,52,debt_consolidation,NC,12/1/2011,3/15/2019,3/15/2011,36
68486011,73375817,12000, 36 months,D,D2,33,debt_consolidation,AZ,12/1/2011,3/15/2019,3/15/2011,36
68486029,73375835,12000, 60 months,B,B2,53,debt_consolidation,AZ,12/1/2011,3/15/2019,3/15/2011,60
68486088,73375894,10400, 36 months,D,D1,34,debt_consolidation,NV,12/1/2011,3/15/2019,3/15/2011,36
68486163,73375970,12000, 60 months,B,B5,50,debt_consolidation,CA,12/1/2011,3/15/2019,3/15/2011,60
68486178,73375985,10000, 36 months,A,A2,63,debt_consolidation,NV,12/1/2011,3/15/2019,3/15/2011,36
68486325,73376135,17025, 60 months,C,C4,41,debt_consolidation,NY,12/1/2011,3/15/2019,3/15/2011,60
68486366,73376177,15000, 36 months,A,A2,63,debt_consolidation,CA,12/1/2011,3/15/2019,3/15/2011,36
68486373,73376185,16000, 36 months,C,C1,44,debt_consolidation,VA,12/1/2011,3/15/2019,3/15/2011,36
68486386,73376198,12000, 60 months,A,A4,61,debt_consolidation,IL,12/1/2011,3/15/2019,3/15/2011,60
68486429,73376244,10000, 36 months,D,D4,31,debt_consolidation,TX,12/1/2011,3/15/2019,3/15/2011,36
68486442,73376257,6225, 36 months,B,B2,53,debt_consolidation,TX,12/1/2011,2/15/2019,2/15/2011,36
68486448,73376263,18000, 36 months,C,C1,44,debt_consolidation,WA,12/1/2011,2/15/2019,2/15/2011,36
68486452,73376267,9000, 36 months,C,C3,42,debt_consolidation,IL,12/1/2011,2/15/2019,2/15/2011,36
68486458,73376273,4000, 36 months,A,A3,62,debt_consolidation,CA,12/1/2011,3/15/2019,3/15/2011,36
68486459,73376274,5000, 36 months,C,C5,40,debt_consolidation,NY,12/1/2011,2/15/2019,2/15/2011,36
68486508,73376325,14000, 36 months,D,D1,34,debt_consolidation,IL,12/1/2011,2/15/2019,2/15/2011,36
68486534,73376353,4800, 36 months,C,C2,43,debt_consolidation,FL,12/1/2011,2/15/2019,2/15/2011,36
68486598,73376421,15000, 36 months,E,E3,22,debt_consolidation,LA,12/1/2011,2/15/2019,2/15/2011,36
68486599,73376422,12000, 36 months,C,C4,41,debt_consolidation,VA,12/1/2011,2/15/2019,2/15/2011,36
68486602,73376425,2000, 36 months,B,B1,54,debt_consolidation,GA,12/1/2011,1/15/2019,1/15/2011,36
68486640,73376463,11000, 60 months,B,B4,51,debt_consolidation,PA,12/1/2011,1/15/2019,1/15/2011,60
68486645,73376468,3350, 36 months,C,C4,41,debt_consolidation,MO,12/1/2011,2/15/2019,2/15/2011,36
68486647,73376470,15000, 36 months,C,C2,43,debt_consolidation,CA,12/1/2011,1/15/2019,1/15/2011,36
68486648,73376472,12000, 60 months,C,C4,41,debt_consolidation,HI,12/1/2011,1/15/2019,1/15/2011,60
68486660,73376484,35000, 60 months,D,D2,33,debt_consolidation,CA,12/1/2011,1/15/2019,1/15/2011,60
68486666,73376490,20000, 36 months,C,C1,44,debt_consolidation,FL,12/1/2011,1/15/2019,1/15/2011,36
68486834,73376669,18000, 36 months,D,D1,34,debt_consolidation,TX,12/1/2011,1/15/2019,1/15/2011,36
68486835,73376670,10000, 36 months,C,C1,44,debt_consolidation,CA,12/1/2011,1/15/2019,1/15/2011,36
68486872,73376710,13200, 36 months,D,D2,33,debt_consolidation,NY,12/1/2011,1/15/2019,1/15/2011,36
68486892,73376730,20000, 36 months,C,C4,41,debt_consolidation,NV,12/1/2011,1/15/2019,1/15/2011,36
68486909,73376747,5000, 36 months,B,B3,52,debt_consolidation,MN,12/1/2011,1/15/2019,1/15/2011,36
68486912,73376750,10000, 36 months,C,C2,43,debt_consolidation,UT,12/1/2011,1/15/2019,1/15/2011,36
68486915,73376753,34000, 36 months,B,B4,51,debt_consolidation,SC,12/1/2011,1/15/2019,1/15/2011,36
68486949,73376787,5600, 36 months,B,B3,52,debt_consolidation,IL,12/1/2011,1/15/2019,1/15/2011,36
68486957,73376795,10000, 36 months,E,E5,10,debt_consolidation,AR,12/1/2011,1/15/2019,1/15/2011,36
